Rank	NCT Number	Title	Recruitment	Study Results	Conditions	Interventions	Sponsor/Collaborators	Gender	Age Groups	Phases	Enrollment	Funded Bys	Study Types	Study Designs	Other IDs	First Received	Start Date	Completion Date	Last Updated	Last Verified	Results First Received	Acronym	Primary Completion Date	Outcome Measures	URL
98	NCT01926977	Evaluation of Pain and Inflammation After Injection of Lucentis vs Eylea for Treatment of Wet Macular Degeneration	Completed	No Results Available	Neovascular Age-Related Macular Degeneration	Drug: Ranibizumab 0.5mg|Drug: Aflibercept 2.0mg	Arshad Khanani|Genentech, Inc.|Sierra Eye Associates	Both	Adult|Senior	Phase 1|Phase 2	100	Other|Industry	Interventional	Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Outcomes Assessor)	ML28895|20131227	August 19, 2013	September 2013	May 2014	May 22, 2014	May 2014	No Study Results Posted	null	May 2014	Evidence of Anterior chamber inflammation|Post injection pain	https://ClinicalTrials.gov/show/NCT01926977
99	NCT01997164	Study of Intravitreal (IVT) REGN910-3 and IVT REGN910 in Patients With Either Neovascular ("Wet") Age Related Macular Degeneration (AMD) or Diabetic Macular Edema (DME)	Recruiting	No Results Available	Neovascular Age-Related Macular Degeneration|Diabetic Macular Edema	Drug: REGN910-3|Drug: REGN910|Drug: Intravitreal Aflibercept Injection (IAI)	Regeneron Pharmaceuticals	Both	Adult|Senior	Phase 1	20	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety Study|Intervention Model: Single Group Assignment|Primary Purpose: Basic Science|Masking: Open Label	R910-3-OD-1403	November 22, 2013	November 2014	October 2015	April 2, 2015	April 2015	No Study Results Posted	null	October 2015	Incidence of treatment-emergent adverse events (TEAEs)|Pharmacokinetic (PK) profile|Development of Anti-drug antibodies (ADA) after IVT injection of REGN910-3	https://ClinicalTrials.gov/show/NCT01997164
100	NCT01775124	Efficacy and Safety of Ranibizumab 0.5 mg Administered as Two Alternative Dosing Regimens in Chinese Patients With nAMD (Age Related Macular Degeneration)	Active, not recruiting	No Results Available	Neovascular Age-related Macular Degeneration	Drug: Ranibizumab	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 4	333	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	CRFB002A2413	January 22, 2013	February 2013	December 2015	June 2, 2015	June 2015	No Study Results Posted	DRAGON	December 2015	Average change in Visual Acuity (Letters) from Month 3 through Month 12|Change from Baseline in Visual Acuity (Letters) of the Study Eye over time|Gain of equal or more than 5, 10, 15, or 30 letters in Visual Acuity of the Study Eye over time|Loss of less than 15 Letters of Visual Acuity in the study eye over time|Visual Acuity of more of 73 letters or more|Average Visual Acuity change (Letters) from Month 3 to Month 4 through Month 24|Average Visual Acuity change (Letters) from baseline to Month 1 through Month 12 (24) ,|Change from Baseline in Central Sub-Field Thickness (CSFT) of the study eye over time|Number of re-treatments and re-treatment patterns over time in patients receiving PRN dosing of ranibizumab 0.5 mg|Frequency and severity of ocular and non-ocular adverse events over time	https://ClinicalTrials.gov/show/NCT01775124
101	NCT02287298	Triple Combination Therapy of Choroidal Neovascularization in AMD, a Cost Effect and Efficient Therapeutic Treatment	Active, not recruiting	No Results Available	Exudative Macular Degeneration	Procedure: TRIPLE COMBINATION THERAPY	The Retina Center of St. Louis County, PC	Both	Adult|Senior		400	Other	Observational	Observational Model: Case Control|Time Perspective: Retrospective	14-07-0540	September 19, 2014	August 2014	December 2015	November 5, 2014	September 2014	No Study Results Posted	null	December 2015	BEST CORRECTED VISUAL ACUITY|NUMBER OF COMBINATION TREATMENTS|REDUCTION OF CENTRAL FOVEAL THICKNESS BY OCT MEASUREMENT|DEVELOPMENT OF EXUDATIVE MACULAR DEGENERATION IN THE FELLOW EYE	https://ClinicalTrials.gov/show/NCT02287298
102	NCT02332941	Treatment -Resistant Neovascular Age-Related Macular Degeneration	Completed	No Results Available	Macular Degeneration	Drug: Rituximab	Washington University School of Medicine	Both	Adult|Senior	Phase 1	5	Other	Interventional	Allocation: Non-Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	201406106	October 28, 2014	August 2014	June 2015	June 1, 2015	June 2015	No Study Results Posted	Rituximab	June 2015	Central Macular Thickness	https://ClinicalTrials.gov/show/NCT02332941
103	NCT01972789	Comparison of Treatment Regimens Using Ranibizumab: Intensive (Resolution of Intra- and Sub-retinal Fluid) vs Relaxed (Resolution of Primarily Intra-retinal Fluid) Treatment.	Recruiting	No Results Available	Subfoveal Choroidal Neovascularization (CNV) Secondary to Wet Age-related Macular Degeneration (AMD)	Drug: Ranibizumab	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 4	330	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Subject)	CRFB002AAU15	October 24, 2013	October 2013	November 2016	July 22, 2015	July 2015	No Study Results Posted	FLUID	November 2016	Mean change in best-corrected visual acuity (BCVA) from baseline to 24 months.|Mean change in BCVA from baseline to month 12.|Mean change in central retinal thickness (CRT) from baseline to month 12 and 24.|Mean number of injections from baseline to month 12 and 24|Mean change in area of new and existing geographic atrophy from baseline to month 12 and 24.|Proportion of patients showing newly developed geographic atrophy at months 12 and 24|Proportion of patients showing no IRF and SRF at months 2, 12 and 24.|Proportion of patients showing greater than 15 letters Early Treatment Diabetic Retinopathy (ETDRS) gain from baseline to month 12 and 24.|Proportion of patients showing less than 15 letters ETDRS loss from baseline to month 12 and 24.|Determination of genotypes associated with AMD and response to treatment at baseline; correlation with visual acuity (VA) outcome and ability to dry the retina.|Proportion of patients with both SRF and IRF who despite monthly treatment do not resolve their SRF|The number of times a participant needs to return to monthly treatments during the 24 months.|Ocular and systemic adverse events	https://ClinicalTrials.gov/show/NCT01972789
104	NCT02181517	A Study of Abicipar Pegol in Patients With Neovascular Age-related Macular Degeneration	Completed	No Results Available	Macular Degeneration	Drug: abicipar pegol|Drug: ranibizumab|Other: sham procedure	Allergan	Both	Adult|Senior	Phase 2	25	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	150998-003|CYPRESS	July 2, 2014	June 2014	March 2015	April 28, 2015	April 2015	No Study Results Posted	null	February 2015	Change from Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Change from Baseline in BCVA in the Study Eye|Percentage of Patients with a BCVA Gain of ≥15 Letters in the Study Eye on the Early Treatment Diabetic Retinopathy Study (ETDRS) Scale|Percentage of Patients with a BCVA Gain of ≥10 Letters in the Study Eye on the ETDRS Scale|Change from Baseline in Central Retinal Thickness (CRT) in the Study Eye|Serum Levels of Abicipar	https://ClinicalTrials.gov/show/NCT02181517
105	NCT02181504	A Study of Abicipar Pegol in Japanese Patients With Neovascular Age-related Macular Degeneration	Recruiting	No Results Available	Macular Degeneration	Drug: abicipar pegol|Drug: ranibizumab|Other: sham procedure	Allergan	Both	Adult|Senior	Phase 2	25	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	150998-002|BAMBOO	July 2, 2014	August 2014	December 2015	September 9, 2015	September 2015	No Study Results Posted	null	December 2015	Change from Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Change from Baseline in BCVA in the Study Eye|Percentage of Patients with a BCVA Gain of ≥15 Letters in the Study Eye on the Early Treatment Diabetic Retinopathy Study (ETDRS) Scale|Percentage of Patients with a BCVA Gain of ≥10 Letters in the Study Eye on the ETDRS Scale|Change from Baseline in Central Retinal Thickness (CRT) in the Study Eye|Serum Levels of Abicipar	https://ClinicalTrials.gov/show/NCT02181504
106	NCT02462486	Safety and Efficacy of Abicipar Pegol in Patients With Neovascular Age-related Macular Degeneration	Recruiting	No Results Available	Macular Degeneration	Drug: abicipar pegol|Drug: ranibizumab|Other: sham procedure	Allergan	Both	Adult|Senior	Phase 3	900	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	150998-006|2014-004580-20|SEQUOIA	June 2, 2015	June 2015	August 2018	July 31, 2015	July 2015	No Study Results Posted	null	August 2018	Percentage of Patients with Best Corrected Visual Acuity (BCVA) Change from Baseline ≤15 Letters in the Study Eye|Change from Baseline in BCVA in the Study Eye|Change from Baseline in Central Retinal Thickness (CRT) in the Study Eye|Percentage of Patients with a BCVA Gain of ≥15 Letters in the Study Eye on the Early Treatment Diabetic Retinopathy Study (ETDRS) Scale|Change from Baseline in the National Eye Institute Visual Functioning Questionnaire-25 (NEI-VFQ-25) Composite Score	https://ClinicalTrials.gov/show/NCT02462486
107	NCT02462928	A Safety and Efficacy Study of Abicipar Pegol in Patients With Neovascular Age-related Macular Degeneration	Recruiting	No Results Available	Macular Degeneration	Drug: abicipar pegol|Drug: ranibizumab|Other: sham procedure	Allergan	Both	Adult|Senior	Phase 3	900	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	150998-005|2014-004579-22|CEDAR	June 2, 2015	June 2015	August 2018	July 31, 2015	July 2015	No Study Results Posted	CDER	August 2018	Percentage of Patients with Best Corrected Visual Acuity (BCVA) Change from Baseline ≤15 Letters in the Study Eye|Change from Baseline in BCVA in the Study Eye|Change from Baseline in Central Retinal Thickness (CRT) in the Study Eye|Percentage of Patients with a BCVA Gain of ≥15 Letters in the Study Eye on the Early Treatment Diabetic Retinopathy Study (ETDRS) Scale|Change from Baseline in the National Eye Institute Visual Functioning Questionnaire-25 (NEI-VFQ-25) Composite Score	https://ClinicalTrials.gov/show/NCT02462928
108	NCT02087085	A Safety and Efficacy Study of Brimonidine Intravitreal Implant in Geographic Atrophy Secondary to Age-related Macular Degeneration	Recruiting	No Results Available	Geographic Atrophy|Macular Degeneration	Drug: 400 µg Brimonidine Implant|Other: Sham	Allergan	Both	Adult|Senior	Phase 2	300	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	190342-038|2013-003320-36	March 12, 2014	May 2014	October 2018	June 30, 2015	June 2015	No Study Results Posted	BEACON	April 2018	Change from Baseline in Atrophic Lesion Area in the Study Eye|Change from Baseline in Low Luminance Best Corrected Visual Acuity (BCVA) in the Study Eye|Change from Baseline in BCVA in the Study Eye	https://ClinicalTrials.gov/show/NCT02087085
109	NCT02510794	Study of the Efficacy and Safety of the Ranibizumab Port Delivery System for Sustained Delivery of Ranibizumab in Patients With Subfoveal Neovascular Age-Related Macular Degeneration	Recruiting	No Results Available	Macular Degeneration	Drug: Ranibizumab ITV injection|Drug: Ranibizumab through RPDS Implant	Genentech, Inc.	Both	Adult|Senior	Phase 2	220	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	GX28228	July 17, 2015	August 2015	January 2017	October 1, 2015	October 2015	No Study Results Posted	null	December 2016	Time until a patient first requires the RPDS Implant refill according to protocol-defined refill criteria|Mean change in BCVA|Mean average change in BCVA|Mean change from baseline in central foveal thickness over time, as assessed on SD-OCT|Incidence of ocular and non-ocular AEs and SAEs|Incidence of AEs of Special Interest	https://ClinicalTrials.gov/show/NCT02510794
110	NCT01961414	Treat and Extend Therapy Study Using Intravitreal Aflibercept for Patients Exited From Protocol VGFT-OD 0910	Active, not recruiting	No Results Available	Exudative Age-related Macular Degeneration	Drug: Aflibercept	Palmetto Retina Center, LLC	Both	Child|Adult|Senior	Phase 4	45	Other	Interventional	Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	VGFT-OD-1319	October 9, 2013	October 2013	July 2015	May 2, 2014	May 2014	No Study Results Posted	RANGE	March 2015	Portion of patients who maintain vision (loss of < or = 5 letters ETDRS BCVA) from baseline to Year 1.	https://ClinicalTrials.gov/show/NCT01961414
111	NCT02309281	Intravitreal Aflibercept in Neovascular AMD With Limited Response to Ranibizumab	Completed	No Results Available	Neovascular Age-related Macular Degeneration	Drug: aflibercept 2mg	Vista Klinik|Bayer	Both	Adult|Senior	Phase 4	33	Other|Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	Eylea1	November 25, 2014	May 2013	July 2014	December 2, 2014	December 2014	No Study Results Posted	null	May 2014	mean maximum recurrence-free treatment interval (Imax in weeks) with aflibercept treatment during the 24 months study peroid|mean changes in BCVA score at 24 weeks compared to baseline (Δ BCVAscore=BCVAscore 24 weeks - BCVAscore Baseline)|mean changes in CRT (central retinal thickness; in µm) at 24 weeks compared to baseline (Δ CRT=CRT 24 weeks - CRT Baseline)|percentage of patients with a maximum recurrence-free treatment interval of more than 4 weeks at 24 weeks|mean number of treatments needed during the 24 weeks study follow-up|percentage of lesions showing incidence of fluorescein leakage at baseline and 24 weeks.|mean change in total lesion area at 24 weeks compared to baseline (ΔTotalArea=TotalArea 24weeks - TotalArea Baseline)|mean change in area of leakage from CNV at 24 weeks compared to baseline (ΔLeakageArea=LeakageArea 24weeks - LeakageArea Baseline)|change of quality of life scores (VFQ-25, EQ 5D) from baseline to 24 weeks.|number of participants with adverse events (not fullfilling the criteria of serious adverse events) as a measure of safety and tolerability of up to 4weekly dosing of aflibercept in CNV due to AMD|number of participants with serious adverse events as a measure of safety and tolerability of up to 4weekly dosing of aflibercept in CNV due to AMD	https://ClinicalTrials.gov/show/NCT02309281
